客户ID,客服ID,消息内容,发送方,发送时间,对话ID,session_abs,session_tag
wmFS0DDgAAeVWhxK_T9OOihdAiET7tSg,17308401160,"【停机二次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！ 

1、复机后可以联系客服领取神秘礼物（流量/会员/语音） 
2、话费充值9.95折优惠 

快回复客服给您发送9.95折充值链接吧！！有任何问题也可发消息给我们，感谢您对电信业务的支持。 

（如您已复机，请忽略本次提醒，很抱歉打扰到您）",1,2023/12/16 19:09,12,,
wmFS0DDgAAeVWhxK_T9OOihdAiET7tSg,17308401160,你老发这些干嘛呢,1,2023/12/16 19:09,12,,
wmFS0DDgAAeVWhxK_T9OOihdAiET7tSg,17308401160,亲，实在抱歉呢,0,2023/12/16 19:11,12,,
wmFS0DDgAAeVWhxK_T9OOihdAiET7tSg,17308401160,我哟没有你边的电话号码，,1,2023/12/16 19:12,12,,
wmFS0DDgAAeVWhxK_T9OOihdAiET7tSg,17308401160,亲，没关系的,0,2023/12/16 19:14,12,用户高金胜反馈他的电话号码不知道，运营商一直发说他欠费停机。,投诉
wmFS0DDgAAy1II8NXRwGbsxgheDJF97A,17308401160,【名下号卡欠费提醒】【抹除欠费机会来了！】亲亲，您名下有一张湖南电信号卡已经很久未使用了。告诉您一个好消息，关注到您是我们的优质用户，目前充值恢复使用的话： 1、免费赠送流量/会员/语音 2、欠费金额也可以抹除哦！！！（最高80元！） 3、话费充值9.95折优惠 快回复客服给您发送9.95折充值链接吧！！,0,2023/12/6 11:12,13,,
wmFS0DDgAAy1II8NXRwGbsxgheDJF97A,17308401160,【名下号卡欠费提醒】【抹除欠费机会来了！】亲亲，您名下有一张湖南电信号卡已经很久未使用了。告诉您一个好消息，关注到您是我们的优质用户，目前充值恢复使用的话： 1、免费赠送流量/会员/语音 2、欠费金额也可以抹除哦！！！（最高80元！） 3、话费充值9.95折优惠 快回复客服给您发送9.95折充值链接吧！！,0,2023/12/7 11:07,13,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,"【会员权益未领取提醒】尊敬的用户，您办理的“权益包”会员权益本月还未领取，您可通过“湖南电信”微信公众号-我的福利-权益商城-权益领取或直接点击https://qy.hn.189.cn/hn_userEquitys/platform/toJhLogin?channel=QWKF&usefrom=qiyewx 领取本月权益！
爱奇艺、腾讯视频、芒果TV、B站、网易云音乐等热门会员权益任选一款领取（会员以领取页面为准）！（本月如已领取请忽略本条消息，很抱歉打扰到您）

成功领取后，可以告诉我让客服看看您还有什么其他优惠活动可以参加哦",0,2023/8/18 11:39,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,您好,1,2023/8/25 11:55,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,为什么这个卡,1,2023/8/25 11:56,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,那么容易欠费,1,2023/8/25 11:56,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,？,1,2023/8/25 11:56,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,19308420767亲亲，请问是这个号码吗,0,2023/8/25 11:59,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,嗯,1,2023/8/25 12:00,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,19308420767?? 亲亲电信号卡每月月初扣除号卡整月月租哦~,0,2023/8/25 12:27,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,【本月权益未领取提醒】尊敬的用户，您办理的会员权益本月还未领取，您可通过“湖南电信”微信公众号-我的福利-权益商城-权益领取或直接点击https://qy.hn.189.cn/hn_userEquitys/platform/toJhLogin?channel=QWKF&usefrom=qiyewx 领取本月权益！爱奇艺、腾讯视频、芒果TV、B站、网易云音乐等热门会员权益任选一款领取（会员以领取页面为准）！本月如已领取请忽略本条消息。,0,2023/10/16 14:46,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,【本月权益未领取提醒】尊敬的用户，您办理的会员权益本月还未领取，您可通过“湖南电信”微信公众号-我的福利-权益商城-权益领取或直接点击https://qy.hn.189.cn/hn_userEquitys/platform/toJhLogin?channel=QWKF&usefrom=qiyewx 领取本月权益！爱奇艺、腾讯视频、芒果TV、B站、网易云音乐等热门会员权益任选一款领取（会员以领取页面为准）！本月如已领取请忽略本条消息。,0,2023/11/15 18:45,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,【青年合约到期提醒】尊敬的用户，您的青年权益包已到期，为不影响您会员权益正常使用，现在可办理续约，续约即送5GB流量，每月继续领取腾讯视频、爱奇艺、芒果TV、哔哩哔哩会员、QQ音乐等任一款视听会员权益，或回复我给您发送链接了解续约活动详情哦。,0,2023/11/17 11:34,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,【青年合约到期提醒】尊敬的用户，您的青年权益包已到期，为不影响您会员权益正常使用，现在可办理续约，续约即送5GB流量，每月继续领取腾讯视频、爱奇艺、芒果TV、哔哩哔哩会员、QQ音乐等任一款视听会员权益，或回复我给您发送链接了解续约活动详情哦。,0,2023/11/21 18:12,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,51,1,2023/11/22 12:00,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,51,1,2023/11/22 12:01,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,权益,1,2023/11/22 12:01,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,亲亲，您是要续订青年合约权益包吗？,0,2023/11/22 12:04,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,"""【活跃提醒】【温馨提醒】亲亲，请及时使用您的互联网卡，湖南电信企微客服为您提供查询服务及专属福利：

1、关注湖南电信微信公众号查询当月话费、套餐消费情况；
2、登录互联网卡专区（ https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ）签到可得话费流量；
3、回复“11”至湖南电信微信公众号进行实名验证复机。

如有其他问题，欢迎来咨询我哦！""
",0,2023/12/5 18:05,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,【本月权益未领取提醒】尊敬的用户，您办理的会员权益本月还未领取，您可通过“湖南电信”微信公众号-我的福利-权益商城-权益领取或直接点击https://qy.hn.189.cn/hn_userEquitys/platform/toJhLogin?channel=QWKF&usefrom=qiyewx 领取本月权益！爱奇艺、腾讯视频、芒果TV、B站、网易云音乐等热门会员权益任选一款领取。不领也太太太太可惜啦 ,0,2023/12/16 11:03,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,每月返还没有了哦,0,2023/12/21 14:10,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,您好，推荐您参加存50得170（预存的50元立即到账，赠送的120元分12个月返还，每个月赠送您10元），参加后是在原套餐基础上每月降低10块钱月租 ，比您自行充值要划算哦,0,2023/12/21 14:10,14,,
wmFS0DDgAAcwU9WpBTr8646CEILlKxhA,17308401160,"活动点击链接参加
http://flow.hn.189.cn/hnfx/page/goIn32?clientid=qiyewxhxy",0,2023/12/21 14:10,14,用户反馈通信运营商的卡容易欠费，希望得到解决方案,投诉
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,"【号卡欠费一年提醒】尊敬的用户您好，您名下有一张湖南电信号卡已停机超过一年。 现在恢复使用可享限时大流量，超值会员等赠送优惠，历史欠费也能减免抹除。
 期待您的回复，客服这边将活动内容与您详细介绍一下！！
 （温馨提示：名下有欠费号卡会影响您的日常号卡业务办理，您有任何问题也可以向客服咨询。）",0,2023/10/26 14:40,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,"【号卡欠费一年提醒】尊敬的用户您好，您名下有一张湖南电信号卡已停机超过一年。 现在恢复使用可享限时大流量，超值会员等赠送优惠，历史欠费也能减免抹除。
 期待您的回复，客服这边将活动内容与您详细介绍一下！！
如果没有其他问题，您复机后也可以告知下客服哦??
 （温馨提示：名下有欠费号卡会影响您的日常号卡业务办理，您有任何问题也可以向客服咨询。）",0,2023/10/27 16:23,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,注销电话卡,1,2023/10/27 19:59,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,19174227485,0,2023/10/27 20:00,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,身份证后六位多少呢,0,2023/10/27 20:01,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,73451,1,2023/10/27 22:59,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,【客服休息时间到啦】抱歉亲亲，现在是人工客服的休息时间??????，可能无法及时解决您的问题，您可留言您的问题及号码信息，我们明天上班后会马上来为您解答嗒，谢谢亲亲的支持。????（人工工作时间：9:00-21:30）。,0,2023/10/27 22:59,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,https://wework.qpic.cn/wwpic/wwwx_997ecc442311fc7c440f2d8bcfedac68/0,1,2023/10/27 23:00,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,https://wework.qpic.cn/wwpic/wwwx_e4d02218e1711ab972fa2980b04975af/0,1,2023/10/28 6:51,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,【客服休息时间到啦】抱歉亲亲，现在是人工客服的休息时间??????，可能无法及时解决您的问题，您可留言您的问题及号码信息，我们明天上班后会马上来为您解答嗒，谢谢亲亲的支持。????（人工工作时间：9:00-21:30）/,0,2023/10/28 6:51,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,https://wework.qpic.cn/wwpic/wwwx_fc80018c743aa2cd5b34a129efead7c1/0,1,2023/10/28 6:51,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,您好，请问是哪方面不满意想要销户呢？,0,2023/10/28 9:12,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,丢失了,1,2023/10/28 17:40,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,您好，您可以线上免费补卡哦，通过补卡的链接申请补卡使用，：http://waphn.189.cn/tz?r=xhwl（ 复制链接在浏览器打开或者是发送微信打开 ），或者关注“湖南电信”微信公众号发送“补卡”进行操作！您签收后，微信关注公众号： 湖南电信 发送 “激活' 2个字， 按照步骤去操作激活即可,0,2023/10/28 18:06,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,您好，您可以线上免费补卡哦，通过补卡的链接申请补卡使用，：http://waphn.189.cn/tz?r=xhwl（ 复制链接在浏览器打开或者是发送微信打开 ），或者关注“湖南电信”微信公众号发送“补卡”进行操作！您签收后，微信关注公众号： 湖南电信 发送 “激活' 2个字， 按照步骤去操作激活即可,0,2023/10/28 18:06,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,不用,1,2023/10/28 18:14,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,太久没用了,1,2023/10/28 18:14,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,注销吧,1,2023/10/28 18:14,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,https://wework.qpic.cn/wwpic/wwwx_83c542bf8df1d353b509be24e7c91b48/0,1,2023/10/28 19:30,15,,
wmFS0DDgAA_yhSv0u4s19NEC9wX5maSg,17308401160,"如果您确认需要销户，请进入路径：“湖南电信”公众号-消息栏回复“30”然后点击“点击进入互联网卡销户”，即可找到销户申请入口； 进入号码注销页面，提供号码、机主姓名、身份证号码、联系电话、支付宝账号等信息，上传相关凭证，号码无欠费状态下，月初是1-6号扣月租，当月1号至每月最后一天下午6点以前提交相关信息即办理预拆机，次月7号之后系统自动办理正式拆机，如有自由话费将退款至支付宝账户，支付宝账号名需与号码机主一致，正式拆机后7个工作日内退还余额
",0,2023/10/28 19:37,15,用户想要注销电话卡，因为已经很久没有使用了，建议进行注销。,服务咨询
wmFS0DDgAAeTKnstUnZrXHKyV1d6lk2w,17308401160,"""【活跃提醒】【温馨提醒】亲亲，请及时使用您的互联网卡，湖南电信企微客服为您提供查询服务及专属福利：

1、关注湖南电信微信公众号查询当月话费、套餐消费情况；
2、登录互联网卡专区（ https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ）签到可得话费流量；
3、回复“11”至湖南电信微信公众号进行实名验证复机。

如有其他问题，欢迎来咨询我哦！""",0,2023/12/19 18:12,16,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,19374270452,1,2023/8/31 17:20,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,19374270452APE,1,2023/8/31 17:20,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,19374270452,1,2023/8/31 17:20,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,"您好，查询您参加的存费送费活动即将到期/已到期，点击链接可以续订：
http://flow.hn.189.cn/hnfx/hd/cfsf50120xy?isWx=1&clientid=qiyewxlys

还是和以前一样，充值成功后50元立即到账，赠送的120是从当月开始赠送，每个月赠送10元哦，赠送12个月哦",0,2023/8/31 17:35,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,亲亲，可以办理续约了哦,0,2023/8/31 17:35,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,我现在网速是几G,1,2023/9/9 16:45,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,"亲亲您可以提供下您的号码、机主姓名以及身份证号码后6位，这边帮您查询一下哦，谢谢！
",0,2023/9/9 16:46,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,吴蒙281518,1,2023/9/9 16:47,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,亲您的卡目前状态正常,0,2023/9/9 16:50,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,是几G网我要升级一下,1,2023/9/9 16:50,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,是5,0,2023/9/9 16:51,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,G的亲,0,2023/9/9 16:51,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,网速有点慢啊,1,2023/9/9 16:52,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,好的亲我这边帮您清卡一下，看行不行,0,2023/9/9 16:52,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,能不能好使,1,2023/9/9 16:56,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,您好亲,0,2023/9/9 17:01,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,您可以自助申报故障，故障申报链接 http://gzbx.hn.189.cn:8092/warningapp/mobile/yd_indexPage 您可以通过此网址反映手机/宽带使用问题，稍后会有故障处理专员与您联系，请保持联系电话畅通，谢谢（在线报障-手机-地址选择归属地）,0,2023/9/9 17:02,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,亲进入链接填好资料保持电话畅通哦,0,2023/9/9 17:03,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,您好亲，刚刚查询到您的卡号参与的存50得170活动快到期了，这边推荐您续约呢，还是可以每个月给您减免10元月租的亲亲,0,2023/9/9 17:08,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,续订链接http://flow.hn.189.cn/hnfx/hd/cfsf50120xy?isWx=1&clientid=qiyewxxyanz，续订成功后和之前一样50元立即到账， 赠送的120元分12个月返还，每个月10元，返还的10元可以帮您抵扣号卡月租消费,0,2023/9/9 17:09,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,亲点进这个链接充值即可,0,2023/9/9 17:10,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,这个手机卡不想用了,1,2023/10/31 19:59,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,怎么办,1,2023/10/31 19:59,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,zhije,1,2023/10/31 19:59,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,直接扔了呗,1,2023/10/31 20:00,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,19374270452,0,2023/10/31 20:15,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,您好，请问是这个号码吗？,0,2023/10/31 20:15,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,亲亲，非常抱歉，因为客服这边是按照会话消息侧边栏从下往上顺序回复，如果您多次发消息，您的消息将会在最上方出现延后，可能会导致未能及时给您回复，也不是故意要怠慢您，希望亲亲能谅解一下哦！！,0,2023/10/31 20:15,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,我就问一嘴,1,2023/10/31 20:16,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,"{""duration"":7,""size"":0,""toTxt"":""我就正常问一嘴，你把那个程序告诉我，是我不用了，直接撒了就可以吧。\n转换完成"",""toTxtUrl"":""https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/voicetotxt_1698754606991_1698754611225.png"",""url"":""https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/692a852d-db63-4589-b4d9-d397f640ad16_1698754610990.mp3""}",1,2023/10/31 20:16,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,"{""duration"":0,""size"":0,""toTxt"":""我就正常问一嘴，你把那个程序告诉我，是我不用了，直接撒了就可以吧。\n转换完成"",""toTxtUrl"":""https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/voicetotxt_1698755745829_1698755749433.png"",""url"":""https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/692a852d-db63-4589-b4d9-d397f640ad16_1698754610990.mp3""}",1,2023/10/31 20:16,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,您好，请问您是什么原因需要注销呢，申请注销后中途将无法取消注销的哦~,0,2023/10/31 20:34,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,什么意思,1,2023/10/31 20:35,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,请问您号码不用是要注销吗,0,2023/10/31 20:41,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,不注销,1,2023/10/31 20:41,17,,
wmFS0DDgAAYPWPQrbrNEkH313OEM3Kjg,17308401160,您好，号码每月是正常收取月租的，您可以一直缴费已经保留号码哦,0,2023/10/31 20:47,17,用户询问网速并寻求升级建议，表达了对手机卡不满的诉求,服务咨询
wmFS0DDgAAXmfd_5x0cCvCj3WOV0ygbw,17308401160,【号卡不活跃提醒】【流量使用提醒】亲亲，您的数据流量剩余较多，建议尽快使用。如您3天内使用，还可免费获96G通用流量（分24个月每月4G赠送，预计3个工作日内生效），确认参与请于24小时内使用您的电信号码短信回复“293”至10001886，不清楚参与活动号码及详情可以咨询客服哦。戳进专区 https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ，领更多福利！,0,2023/11/20 17:55,18,,
wmFS0DDgAAXmfd_5x0cCvCj3WOV0ygbw,17308401160,【活跃提醒】【福利】亲亲，3日内使用任意流量，可获赠500M流量，预计3个工作日内生效。期待您的参与，不清楚参与活动号码及详情可以咨询客服哦！登录互联网卡专区（ https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ）签到可得话费流量！,0,2023/11/28 17:42,18,,
wmFS0DDgAARe-dttOLEovBS6EDOlex3w,17308401160,【号卡不活跃提醒】【流量使用提醒】亲亲，您的数据流量剩余较多，建议尽快使用。戳进专区 https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ，领更多福利！,0,2023/11/20 17:55,19,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,"【影视APP会员限时10元/月】 您的专享福利来啦，每月10元，就能拥有价值30元的影视月会员，腾讯视频、爱奇艺、优酷、B站、芒果TV等王牌会员权益每月任选一。
马上办理，立即承包你的暑假观剧片单。快快回复我给您提供办理链接吧",0,2023/9/7 19:32,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,你给我看一下，我交完费了，怎么还欠费呢,1,2023/10/7 6:05,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,【客服休息时间到啦】抱歉亲亲，现在是人工客服的休息时间??????，可能无法及时解决您的问题，您可留言您的问题及号码信息，我们明天上班后会马上来为您解答嗒，谢谢亲亲的支持。????（人工工作时间：9:00-21:30）??,0,2023/10/7 6:06,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,孩子今天上学，是欠费停机，没法用了，麻烦你解决一下[合十],1,2023/10/7 6:07,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,你们这个卡真不能用了,1,2023/10/7 6:15,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,"亲亲您好，麻烦提供一下手机号码+机主姓名+身份证后6位数，客服为您查询哦，谢谢！
",0,2023/10/7 9:18,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,17347565105这个号码状态正常哦,0,2023/10/7 9:18,20,,
wmFS0DDgAA76H3KSX9PVZWyJerQQjOKQ,17308401160,"【APP会员限时每个月只要10元】 每个月都可以体验不同的会员！！！喜马拉雅会员？有！优酷视频会员？有！网易云音乐会员？有！bilibili大会员？有！爱奇艺会员？也有！！每月10元，就能拥有价值30元的影视月会员，腾讯视频、爱奇艺、优酷、B站、芒果TV等王牌会员权益每月任选一，这个月的会员不喜欢了，下个月还能再换哦！
马上办理，立即承包你的观剧听歌片单。快快回复我给您提供办理链接吧",0,2023/10/8 18:09,20,,
